"","estrato1","sex","age","oficio","relab","impa","maxEducLevel","college","regSalud","cotPension","totalHoursWorked","formal","cuentaPropia","microEmpresa","sizeFirm","y_total_m","ln_y","age2","Mujer"
"4356","2","0",26,"39","1",1213211,"6","0","1","1",48,"1","0","0","3",1213211,14.0087811216859,676,1
"4357","3","1",59,"98","4",1e+06,"5","1","1","2",60,"0","1","1","1",1e+06,13.8155105579643,3481,0
"4358","3","0",58,"36","1",8e+05,"6","0","1","3",45,"1","0","0","5",1200000,13.9978321147582,3364,1
"4359","3","0",52,"50","1",1488211,"6","0","1","1",60,"1","0","0","5",1488211,14.2130852853976,2704,1
"4360","3","0",32,"45","4",4e+05,"6","0","1","1",12,"1","1","1","1",4e+05,12.8992198260901,1024,1
"4361","3","1",21,"18","1",4e+05,"6","0","1","2",6,"0","0","0","3",4e+05,12.8992198260901,441,0
"4362","3","1",56,"39","1",2425000,"6","0","1","1",60,"1","0","1","2",2425000,14.7013420823537,3136,0
"4363","3","1",28,"38","1",0,"6","0","1","1",48,"1","0","0","5",879453,13.6870554022776,784,0
"4364","3","1",29,"2","1",1950000,"6","0","1","1",50,"1","0","0","5",1950000,14.4833399305399,841,0
"4365","2","1",30,"39","1",781242,"5","1","1","1",48,"1","0","0","5",781242,13.5686402399803,900,0
"4366","2","1",29,"95","1",8e+05,"5","1","1","1",84,"1","0","0","3",8e+05,13.5923670066501,841,0
"4367","2","0",32,"53","1",1039687.41666667,"5","1","1","1",48,"1","0","0","5",1039687.4375,13.8544306850807,1024,1
"4368","2","0",38,"45","4",4e+05,"4","0","3","2",48,"0","1","1","1",4e+05,12.8992198260901,1444,1
"4369","2","1",64,"45","4",4e+05,"2","0","3","2",48,"0","1","1","1",4e+05,12.8992198260901,4096,0
"4370","3","1",27,"30","1",2376666.66666667,"6","0","1","1",48,"1","0","0","5",2376666.75,14.6812095387855,729,0
"4371","3","1",43,"2","4",40000,"6","0","1","2",2,"0","1","1","1",40000,10.5966347330961,1849,0
"4372","3","1",41,"45","4",8e+05,"3","0","3","2",98,"0","1","1","1",8e+05,13.5923670066501,1681,0
"4373","2","0",26,"45","4",0,"5","1","3","2",18,"0","1","1","2",829252.53125,13.6282800092617,676,1
"4374","3","0",26,"33","1",180000,"6","0","1","2",30,"0","0","1","2",180000,12.1007121298723,676,1
"4375","3","0",63,"94","1",0,"4","0","1","2",60,"0","0","0","3",607226.5,13.3166571470625,3969,1
"4376","3","0",33,"11","1",3280000,"6","0","1","1",50,"1","0","0","5",3280000,15.0033539803603,1089,1
"4377","3","1",23,"44","1",1040000,"5","1","1","1",53,"1","0","0","5",1040000,13.8547312711176,529,0
"4378","3","1",29,"39","1",1210929.41666667,"5","1","1","1",48,"1","0","0","5",1210929.375,14.006898701264,841,0
"4379","2","1",53,"95","1",1e+06,"5","1","1","2",45,"0","0","0","3",1e+06,13.8155105579643,2809,0
"4380","2","0",44,"54","3",488083.333333333,"3","0","3","2",24,"0","0","1","1",488083.34375,13.0982414566259,1936,1
"4381","2","0",48,"55","4",2e+05,"6","0","1","2",10,"0","1","1","1",2e+05,12.2060726455302,2304,1
"4382","2","1",27,"62","1",869453,"6","0","1","1",48,"1","0","0","5",869453,13.6756195572614,729,0
"4383","2","0",42,"52","1",1237211,"3","0","1","1",48,"1","0","0","5",1237211,14.0283702107978,1764,1
"4384","2","1",44,"95","4",1e+06,"4","0","1","1",60,"1","1","1","1",1e+06,13.8155105579643,1936,0
"4385","2","0",22,"34","1",869453,"6","0","1","1",48,"1","0","0","5",869453,13.6756195572614,484,1
"4386","2","0",39,"53","1",929453,"3","0","1","1",48,"1","0","0","5",929453,13.7423515200454,1521,1
"4387","2","0",26,"41","4",3e+05,"3","0","3","2",35,"0","1","1","2",3e+05,12.6115377536383,676,1
"4388","2","1",29,"41","4",3e+05,"4","0","1","2",35,"0","1","1","2",3e+05,12.6115377536383,841,0
"4389","2","1",25,"84","1",9e+05,"4","0","3","2",60,"0","0","1","2",9e+05,13.7101500423064,625,0
"4390","3","1",41,"8","4",4e+06,"6","0","1","1",40,"1","1","0","5",4e+06,15.2018049190842,1681,0
"4391","3","0",31,"39","2",1841500,"6","0","1","1",40,"1","0","0","5",1841500,14.4260910148673,961,1
"4392","3","0",38,"12","4",3e+06,"6","0","1","2",48,"0","1","1","1",3e+06,14.9141228466324,1444,1
"4393","3","1",21,"59","1",3e+05,"6","0","1","1",6,"1","0","0","3",3e+05,12.6115377536383,441,0
"4394","3","1",33,"45","5",1300000,"6","0","1","2",50,"0","0","1","2",1300000,14.0778748224318,1089,0
"4395","2","1",45,"58","1",869453,"3","0","1","1",48,"1","0","0","5",869453,13.6756195572614,2025,0
"4396","2","0",51,"54","3",869453,"3","0","3","2",54,"0","0","1","1",869453,13.6756195572614,2601,1
"4397","3","1",57,"93","4",7e+05,"6","0","3","2",60,"0","1","1","2",7e+05,13.4588356140255,3249,0
"4398","3","0",53,"45","4",6e+05,"5","1","3","2",45,"0","1","1","1",6e+05,13.3046849341983,2809,1
"4399","3","1",27,"53","1",1928000,"5","1","1","1",52,"1","0","0","4",1928000,14.4719937541526,729,0
"4400","3","1",55,"21","1",0,"3","0","1","1",48,"1","0","0","4",1733333.33333333,14.3655568948835,3025,0
"4401","4","1",62,"11","1",0,"6","0","1","1",68,"1","0","0","5",6626960.79411765,15.7066568549698,3844,0
"4402","4","1",37,"3","1",0,"6","0","1","1",55,"1","0","0","5",2337288.89583333,14.6645022241237,1369,0
"4403","2","1",44,"59","1",939453,"4","0","1","1",48,"1","0","0","5",939453,13.7530530699744,1936,0
"4404","4","0",54,"12","2",4500000,"6","0","1","1",48,"1","0","0","5",4500000,15.3195879547405,2916,1
"4405","4","1",47,"12","2",4e+06,"6","0","1","1",48,"1","0","0","5",4e+06,15.2018049190842,2209,0
"4406","2","1",47,"95","4",1400000,"3","0","1","1",55,"1","1","1","1",1400000,14.1519827945855,2209,0
"4407","4","1",47,"21","1",4e+06,"6","0","1","1",50,"1","0","0","4",4e+06,15.2018049190842,2209,0
"4408","4","0",38,"21","1",2e+06,"5","1","1","1",48,"1","0","0","4",2e+06,14.5086577385242,1444,1
"4409","2","0",34,"39","1",959929.416666667,"5","1","1","1",48,"1","0","0","5",959929.4375,13.7746150581384,1156,1
"4410","2","0",39,"45","4",781000,"5","1","3","2",72,"0","1","1","1",781000,13.5683304288218,1521,1
"4411","2","1",63,"53","4",4e+05,"2","0","1","2",30,"0","1","1","1",4e+05,12.8992198260901,3969,0
"4412","4","1",59,"41","5",0,"6","0","1","2",60,"0","0","1","2",2797619.07142857,14.8442792817758,3481,0
"4413","4","0",56,"13","2",0,"6","0","2","1",50,"1","0","0","5",4224333.5,15.25637205485,3136,1
"4414","2","1",64,"98","4",9e+05,"5","1","1","2",60,"0","1","1","1",9e+05,13.7101500423064,4096,0
"4415","2","0",55,"79","1",959929.416666667,"5","1","1","1",48,"1","0","0","5",959929.4375,13.7746150581384,3025,1
"4416","4","0",55,"11","1",1200000,"6","0","1","1",80,"1","0","0","4",1200000,13.9978321147582,3025,1
"4417","4","0",26,"19","4",5e+05,"6","0","1","2",48,"0","1","1","1",5e+05,13.1223633774043,676,1
"4418","4","1",24,"8","1",1593761,"6","0","1","1",48,"1","0","0","5",1593761,14.2816071898258,576,0
"4419","2","0",55,"79","4",6e+05,"4","0","2","2",36,"0","1","1","2",6e+05,13.3046849341983,3025,1
"4420","2","1",31,"58","2",1936000,"5","1","2","1",48,"1","0","0","5",1936000,14.4761345468187,961,0
"4421","2","0",27,"21","5",781242,"6","0","2","2",98,"0","0","1","2",781242,13.5686402399803,729,1
"4422","3","1",32,"43","4",0,"5","1","3","2",40,"0","1","1","1",1256759.56777015,14.0440471946312,1024,0
"4423","3","0",40,"5","1",0,"6","0","1","1",50,"1","0","0","4",2200000,14.6039679183285,1600,1
"4424","2","0",57,"75","4",2e+05,"4","0","3","2",20,"0","1","1","2",2e+05,12.2060726455302,3249,1
"4425","2","1",69,"75","4",2e+05,"4","0","1","2",20,"0","1","1","2",2e+05,12.2060726455302,4761,0
"4426","2","0",38,"79","1",931953,"4","0","1","1",48,"1","0","0","5",931953,13.7450376632116,1444,1
"4427","2","1",23,"75","4",150000,"5","1","1","2",30,"0","1","1","2",150000,11.9183905730784,529,0
"4428","2","1",28,"99","1",888211,"4","0","1","1",48,"1","0","0","4",888211,13.6969646063615,784,0
"4429","2","1",20,"92","1",781242,"4","0","3","2",48,"0","0","1","2",781242,13.5686402399803,400,0
"4430","3","1",47,"37","1",898453,"6","0","1","1",48,"1","0","0","4",898453,13.708429674433,2209,0
"4431","3","0",47,"43","1",2414333.33333333,"6","0","1","1",40,"1","0","0","5",2414333.25,14.6969337199933,2209,1
"4432","3","1",22,"3","1",750000,"6","0","1","2",48,"0","0","0","5",750000,13.5278284855125,484,0
"4433","2","1",33,"58","2",2330000,"6","0","2","1",63,"1","0","0","5",2330000,14.6613788255419,1089,0
"4434","3","0",35,"8","1",2538333.33333333,"6","0","1","1",40,"1","0","0","5",2538333.25,14.7470182228133,1225,1
"4435","3","1",29,"98","1",2041666.66666667,"5","1","1","1",48,"1","0","0","5",2041666.625,14.5292770053188,841,0
"4436","3","1",51,"37","1",0,"5","1","1","3",40,"1","0","0","5",1454877.625,14.1904323485214,2601,0
"4437","3","1",46,"97","1",1071544.33333333,"5","1","1","1",48,"1","0","0","4",1071544.375,13.884611506944,2116,0
"4438","3","1",35,"12","2",0,"6","0","2","1",72,"1","0","0","5",1500000,14.2209756660724,1225,0
"4439","3","0",27,"39","4",2300000,"6","0","1","1",40,"1","1","0","5",2300000,14.6484196808994,729,1
"4440","3","0",72,"79","4",8e+05,"3","0","1","2",40,"0","1","1","1",8e+05,13.5923670066501,5184,1
"4441","3","0",50,"54","3",9e+05,"4","0","1","1",40,"1","0","1","1",9e+05,13.7101500423064,2500,1
"4442","3","1",29,"40","1",1417211,"5","1","1","1",48,"1","0","0","5",1417211,14.1642014137271,841,0
"4443","3","1",58,"98","1",1500000,"6","0","1","1",48,"1","0","0","5",1500000,14.2209756660724,3364,0
"4444","3","1",22,"3","1",988211,"6","0","1","1",48,"1","0","0","4",988211,13.8036515166818,484,0
"4445","3","0",44,"55","4",450000,"5","1","1","2",40,"0","1","1","1",450000,13.0170028617465,1936,1
"4446","3","1",29,"98","4",1200000,"5","1","1","2",102,"0","1","1","1",1200000,13.9978321147582,841,0
"4447","3","0",29,"36","1",1421211,"5","1","1","1",55,"1","0","0","5",1421211,14.1670198830371,841,1
"4448","2","0",43,"36","4",610000,"5","1","1","1",40,"1","1","0","5",610000,13.3212142361495,1849,1
"4449","2","0",25,"70","1",1500000,"6","0","1","1",48,"1","0","0","5",1500000,14.2209756660724,625,1
"4450","2","0",20,"19","1",1039044.33333333,"6","0","1","1",36,"1","0","0","5",1039044.3125,13.8538119183538,400,1
"4451","2","1",20,"59","4",1e+06,"4","0","3","2",70,"0","1","0","4",1e+06,13.8155105579643,400,0
"4452","2","1",56,"45","4",3e+05,"3","0","3","2",70,"0","1","1","1",3e+05,12.6115377536383,3136,0
"4453","2","0",55,"45","4",0,"3","0","3","2",40,"0","1","1","1",534975.75255102,13.1899767025165,3025,1
"4454","2","0",28,"11","1",1634877.66666667,"6","0","1","1",40,"1","0","0","5",1634877.625,14.3070785124175,784,1
"4455","2","1",29,"44","1",1384877.66666667,"6","0","1","1",48,"1","0","0","5",1384877.625,14.1411223362991,841,0
"4456","2","1",26,"61","4",7e+05,"3","0","3","2",66,"0","1","1","1",7e+05,13.4588356140255,676,0
"4457","2","1",46,"3","1",815000,"2","0","1","1",48,"1","0","0","3",815000,13.610943392223,2116,0
"4458","2","0",49,"59","1",0,"4","0","3","2",48,"0","0","0","5",930929.4375,13.7439387612279,2401,1
"4459","2","1",19,"97","1",8e+05,"5","1","3","2",55,"0","0","1","2",8e+05,13.5923670066501,361,0
"4460","2","0",20,"19","1",781242,"6","0","1","2",48,"0","0","0","5",781242,13.5686402399803,400,1
"4461","2","1",55,"95","1",869453,"4","0","1","2",70,"0","0","0","5",869453,13.6756195572614,3025,0
"4462","2","1",30,"95","1",1283333.33333333,"5","1","1","1",48,"1","0","0","4",1283333.375,14.0649714500634,900,0
"4463","2","0",24,"34","1",869453,"6","0","1","1",48,"1","0","0","5",869453,13.6756195572614,576,1
"4464","3","0",57,"44","1",1115687.41666667,"5","1","1","1",48,"1","0","0","5",1115687.375,13.9249812527514,3249,1
"4465","3","0",54,"39","1",930929.416666667,"6","0","1","1",48,"1","0","0","5",930929.4375,13.7439387612279,2916,1
"4466","3","1",25,"3","1",1053333.33333333,"6","0","1","1",45,"1","0","0","5",1053333.375,13.8674703364519,625,0
"4467","3","1",68,"17","4",4e+05,"5","1","1","2",28,"0","1","1","2",4e+05,12.8992198260901,4624,0
"4468","3","1",54,"98","4",1200000,"6","0","1","2",50,"0","1","1","1",1200000,13.9978321147582,2916,0
"4469","3","1",30,"18","1",1221666.66666667,"6","0","1","1",32,"1","0","0","5",1061666.625,13.8753505190738,900,0
"4470","3","0",43,"45","1",862333.333333333,"6","0","1","1",56,"1","0","0","4",862333.3125,13.6673971483408,1849,1
"4471","2","0",62,"51","4",750000,"3","0","3","2",70,"0","1","1","2",750000,13.5278284855125,3844,1
"4472","2","1",23,"53","6",765559.833333333,"5","1","3","2",50,"0","0","1","2",765559.84375,13.548362667053,529,0
"4473","2","0",24,"45","6",672358.302083333,"5","1","3","2",60,"0","0","1","2",778409.491071429,13.5650080028313,576,1
"4474","2","1",23,"81","1",5e+05,"5","1","3","2",45,"0","0","1","2",5e+05,13.1223633774043,529,0
"4475","2","0",19,"77","1",869453,"4","0","1","1",48,"1","0","0","3",869453,13.6756195572614,361,1
"4476","3","0",59,"53","1",1163211,"5","1","1","1",48,"1","0","0","5",1163211,13.9666948423879,3481,1
"4477","3","0",33,"32","1",1351544.33333333,"6","0","1","1",40,"1","0","0","3",1351544.375,14.1167584780479,1089,1
"4478","2","1",20,"45","4",7e+05,"3","0","3","2",42,"0","1","1","1",7e+05,13.4588356140255,400,0
"4479","2","0",23,"45","4",7e+05,"5","1","3","2",42,"0","1","1","1",7e+05,13.4588356140255,529,1
"4480","2","1",38,"3","1",1103044.33333333,"5","1","1","1",47,"1","0","0","5",1103044.375,13.9135845286141,1444,0
"4481","2","0",19,"16","1",375000,"5","1","1","2",27,"0","0","0","3",375000,12.8346813049525,361,1
"4482","3","1",31,"58","1",1674311.66666667,"5","1","1","1",108,"1","0","0","5",4074311.5,15.220212333327,961,0
"4483","3","1",40,"40","1",1149687.41666667,"5","1","1","1",60,"1","0","0","3",1149687.375,13.955000615556,1600,0
"4484","1","1",45,"79","1",1301544.33333333,"3","0","1","1",48,"1","0","0","5",1301544.375,14.0790620981102,2025,0
"4485","1","0",69,"79","4",250000,"4","0","1","2",30,"0","1","1","2",250000,12.4292161968444,4761,1
"4486","1","1",50,"80","4",0,"5","1","1","2",48,"0","1","1","2",916666.666666667,13.7284991809746,2500,0
"4487","1","1",19,"50","4",0,"4","0","1","2",48,"0","1","1","2",881935.326174677,13.6898740059679,361,0
"4488","2","1",36,"85","1",931242,"5","1","1","1",72,"1","0","0","5",931242,13.744274458035,1296,0
"4489","2","0",32,"53","1",1020286.33333333,"5","1","1","1",60,"1","0","0","4",1020286.3125,13.8355938444014,1024,1
"4490","3","0",41,"15","4",3500000,"6","0","1","1",48,"1","1","0","5",3500000,15.0682735264596,1681,1
"4491","3","1",39,"62","4",2500000,"6","0","1","2",48,"0","1","1","1",2500000,14.7318012898384,1521,0
"4492","3","1",23,"2","1",1075000,"6","0","1","1",48,"1","0","0","4",1075000,13.8878312195439,529,0
"4493","3","1",37,"16","4",3500000,"6","0","1","1",49,"1","1","1","1",3500000,15.0682735264596,1369,0
"4494","1","0",53,"55","1",931953,"5","1","1","1",43,"1","0","0","5",931953,13.7450376632116,2809,1
"4495","1","1",53,"58","1",1363211,"5","1","1","1",48,"1","0","0","4",1363211,14.1253535042735,2809,0
"4496","1","1",20,"37","1",340000,"5","1","1","2",24,"0","0","0","3",340000,12.7367008965923,400,0
"4497","1","0",19,"79","4",0,"5","1","3","2",40,"0","1","0","4",667296.866666667,13.4109903033414,361,1
"4498","3","1",24,"33","1",2254877.66666667,"6","0","1","1",40,"1","0","0","5",2254877.75,14.628606316589,576,0
"4499","3","0",29,"59","1",950703,"6","0","1","1",48,"1","0","0","5",950703,13.7649569899117,841,1
"4500","3","1",22,"39","1",781242,"5","1","1","2",48,"0","0","0","5",781242,13.5686402399803,484,0
"4501","3","1",21,"39","1",1038211,"5","1","1","1",48,"1","0","0","5",1038211,13.8530095975802,441,0
"4502","3","0",56,"55","1",1109453,"4","0","1","1",48,"1","0","0","3",869453,13.6756195572614,3136,1
"4503","3","1",34,"11","4",1800000,"6","0","1","1",48,"1","1","0","5",1800000,14.4032972228664,1156,0
"4504","3","0",30,"8","1",2149000,"6","0","1","1",48,"1","0","0","5",2149000,14.5805131756246,900,1
"4505","2","1",36,"97","1",1329000,"6","0","1","1",48,"1","0","0","4",1329000,14.0999373376954,1296,0
"4506","2","0",37,"55","1",960929.416666667,"5","1","1","1",48,"1","0","0","5",960929.4375,13.775656259138,1369,1
"4507","1","1",23,"98","1",1558211,"5","1","1","1",48,"1","0","0","5",1413211,14.16137497819,529,0
"4508","1","0",20,"59","1",1197377.66666667,"5","1","1","1",56,"1","0","0","5",1197377.625,13.9956444109784,400,1
"4509","3","0",53,"53","1",840000,"4","0","3","2",48,"0","0","0","3",840000,13.6411571708195,2809,1
"4510","3","1",42,"45","4",7e+05,"3","0","1","2",60,"0","1","1","1",7e+05,13.4588356140255,1764,0
"4511","3","1",43,"31","2",3741666.66666667,"5","1","2","1",104,"1","0","0","5",3741666.75,15.1350417251962,1849,0
"4512","3","0",37,"59","1",1460000,"6","0","1","1",48,"1","0","0","5",1460000,14.1939469936845,1369,1
"4513","2","1",34,"53","1",8e+05,"2","0","1","2",60,"0","0","1","2",8e+05,13.5923670066501,1156,0
"4514","2","1",45,"37","1",842718.416666667,"3","0","1","1",48,"1","0","0","5",842718.4375,13.6443881806003,2025,0
"4515","2","1",39,"45","4",0,"2","0","1","2",48,"0","1","1","1",597752.066666667,13.3009313427243,1521,0
"4516","2","1",25,"98","1",1250000,"5","1","1","1",48,"1","0","0","5",1250000,14.0386541092785,625,0
"4517","2","0",23,"33","1",758166.666666667,"5","1","1","1",42,"1","0","0","5",758166.6875,13.5386585448027,529,1
"4518","2","1",26,"79","4",1e+06,"5","1","1","2",69,"0","1","0","3",1e+06,13.8155105579643,676,0
"4519","2","1",28,"79","1",954877.666666667,"5","1","1","2",48,"0","0","0","4",954877.6875,13.7693385353442,784,0
"4520","3","1",50,"98","4",0,"5","1","1","2",72,"0","1","1","1",1292422.19642857,14.0720286873661,2500,0
"4521","3","0",37,"57","4",6e+05,"5","1","1","2",8,"0","1","1","1",6e+05,13.3046849341983,1369,1
"4522","5","1",59,"21","5",0,"6","0","1","1",40,"1","0","1","2",8251111.09583333,15.9258584275254,3481,0
"4523","5","1",35,"21","1",0,"6","0","1","2",40,"0","0","1","2",8251111.09583333,15.9258584275254,1225,0
"4524","3","0",29,"39","1",979687.416666667,"5","1","1","1",40,"1","0","0","5",979687.4375,13.7949888584476,841,1
"4525","2","0",35,"55","1",930929.416666667,"3","0","1","1",48,"1","0","0","5",930929.4375,13.7439387612279,1225,1
"4526","2","1",26,"58","1",930929.416666667,"5","1","1","1",48,"1","0","0","5",930929.4375,13.7439387612279,676,0
"4527","2","1",74,"97","4",140000,"2","0","3","2",18,"0","1","1","1",140000,11.8493977015914,5476,0
"4528","2","1",64,"58","1",833333.333333333,"3","0","1","2",60,"0","0","1","2",833333.3125,13.6331889761703,4096,0
"4529","2","0",44,"55","1",445666.666666667,"5","1","1","1",24,"1","0","1","2",445666.65625,13.0073265440427,1936,1
"4530","3","1",49,"85","1",1413333.33333333,"5","1","1","1",48,"1","0","0","4",1413333.375,14.1614615680212,2401,0
"4531","3","0",37,"54","4",1e+05,"4","0","1","2",25,"0","1","1","1",1e+05,11.5129254649702,1369,1
"4532","2","0",28,"8","1",2038211,"6","0","1","1",48,"1","0","0","4",2038211,14.527583020281,784,1
"4533","5","1",58,"6","1",7e+06,"6","0","1","1",48,"1","0","0","5",7e+06,15.7614207070196,3364,0
"4534","5","0",53,"7","1",2491666.66666667,"6","0","1","1",42,"1","0","0","5",2491666.75,14.7284624220177,2809,1
"4535","5","1",24,"13","1",1356877.66666667,"6","0","1","1",24,"1","0","0","5",1356877.625,14.1206967542052,576,0
"4536","1","1",28,"98","4",9e+05,"4","0","1","2",50,"0","1","1","1",9e+05,13.7101500423064,784,0
"4537","1","0",27,"74","1",1009687.41666667,"5","1","1","1",48,"1","0","0","5",1009687.4375,13.8251513731006,729,1
"4538","3","1",48,"39","1",1360929.41666667,"5","1","1","1",48,"1","0","0","5",1360929.375,14.123678388296,2304,0
"4539","3","0",51,"45","4",0,"3","0","3","2",25,"0","1","1","1",703129.875,13.4632968976842,2601,1
"4540","1","1",47,"59","1",930934.416666667,"5","1","2","3",48,"1","0","0","5",930934.4375,13.7439441321898,2209,0
"4541","1","0",52,"45","4",9e+05,"3","0","2","2",30,"0","1","1","1",9e+05,13.7101500423064,2704,1
"4542","5","1",25,"9","2",0,"6","0","1","1",44,"1","0","0","5",6731451.12659505,15.7223012989718,625,0
"4543","5","1",34,"21","1",0,"6","0","1","1",48,"1","0","0","5",8251111.09583333,15.9258584275254,1156,0
"4544","1","0",32,"59","3",781242,"4","0","1","1",72,"1","0","1","2",781242,13.5686402399803,1024,1
"4545","1","1",49,"37","1",931953,"3","0","1","1",48,"1","0","1","2",931953,13.7450376632116,2401,0
"4546","2","1",35,"95","1",7e+05,"3","0","1","2",66,"0","0","1","2",7e+05,13.4588356140255,1225,0
"4547","2","0",33,"99","1",1e+05,"5","1","3","2",18,"0","0","1","2",1e+05,11.5129254649702,1089,1
"4548","2","1",26,"95","1",0,"4","0","1","2",48,"0","0","1","2",982491.136904762,13.7978466017228,676,0
"4549","5","1",35,"44","4",6e+06,"6","0","1","1",35,"1","1","1","1",6e+06,15.6072700271923,1225,0
"4550","3","0",52,"79","1",869453,"5","1","1","1",60,"1","0","0","3",869453,13.6756195572614,2704,1
